Date,FCOM,FUTY,FXG,FXO,FXZ,IDU,IYC,IYR,IYW,PSCE,PSCF,PSCH,PSCU,PYZ,RHS,RYT,USRT,VCR,VGT,VHT,VIS,VOX,VPU,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2014-02-21,21.613798,23.019089,34.060173,20.052616,31.022919,89.513443,115.323166,57.687756,86.377007,46.850639,34.54134,55.67749,30.310625,48.981804,83.628357,75.917419,37.221992,100.114662,86.43885,103.105461,91.590294,71.976006,77.623589,42.67408,77.551826,12.485378,47.364574,33.518139,37.536812,,35.339622,55.407219,61.492786
2014-02-24,21.476622,22.923389,34.201977,20.185034,30.889648,89.118446,116.120613,57.781559,86.807449,47.709656,34.802666,56.271282,30.215363,49.049133,84.287498,76.394936,37.340473,100.691841,86.905052,103.837456,92.306129,71.536545,77.413368,42.526264,78.718575,12.578377,47.72403,33.648666,37.672165,,35.252483,55.821747,61.747444
2014-02-25,21.279427,22.897291,34.239792,20.11882,30.956284,89.100922,116.783569,57.807144,86.463097,47.443066,34.658485,55.637905,30.249996,49.212624,84.259651,76.108444,37.276672,101.259537,86.686218,103.704361,91.859871,71.017967,77.395851,42.683327,78.682671,12.502813,47.567352,33.555435,37.816528,,35.208916,55.680431,62.181278
2014-02-26,21.116533,22.845095,34.088539,20.1472,31.337046,88.80246,117.427284,57.969189,86.654419,47.522053,34.973888,55.806149,30.146086,49.68388,83.990417,76.423592,37.340473,101.988098,86.905052,103.704361,92.148079,70.560921,77.124306,43.006683,78.189041,12.485378,47.613426,33.583405,37.780441,,35.095604,55.680431,62.530239
2014-02-27,21.450901,22.749399,34.126354,20.289076,31.536953,88.60936,117.994141,57.909492,87.209206,47.926872,35.036972,55.489456,29.9902,50.058968,84.166809,76.82473,37.386047,102.357109,87.552032,104.21769,92.696594,71.589272,76.914085,43.348518,78.269821,12.549311,47.889931,33.853794,37.951889,,35.008446,56.000759,62.784893
2014-02-28,21.313726,22.949493,34.334324,20.374207,31.641661,89.188667,118.503349,58.293278,87.017899,48.272446,35.235229,54.737328,30.111435,50.087818,84.816689,76.624161,37.705032,102.716637,87.238068,103.723373,92.873222,71.017967,77.439636,43.496338,78.664719,12.613252,47.982098,33.891075,38.213558,,35.252483,56.000759,63.039562
2014-03-03,21.305153,22.7146,34.277599,20.232328,31.498877,88.346016,117.4561,58.335911,86.357872,48.045357,35.136105,54.410748,29.89493,50.068584,84.48246,75.879204,37.458954,101.808311,86.59108,103.095947,92.157364,71.035561,76.703873,43.394714,78.162117,12.514438,47.659504,33.527462,38.00602,,34.903881,55.586216,62.445366
2014-03-04,21.682386,22.932089,34.825893,20.591766,31.974833,89.162338,119.156693,59.052319,87.677925,49.338806,36.082317,56.063454,30.379906,50.895679,86.042137,77.235405,38.069603,103.199196,88.01825,105.130302,93.756393,72.318802,77.369576,44.078388,79.014709,12.770188,48.350769,33.96566,38.520351,,35.156616,56.641411,63.228168
2014-03-05,21.656666,22.775499,34.83535,20.639059,32.031952,88.60936,119.348862,58.975574,87.830971,48.746384,35.857029,56.004078,30.068142,50.876453,85.912163,77.264046,37.896439,103.454666,88.19902,104.902153,93.86795,72.107849,76.8703,44.180008,78.278786,12.903879,48.415283,34.012287,38.394024,,34.921307,56.500092,63.492252
2014-03-06,21.665237,22.627605,34.769173,20.724182,32.13665,88.030037,119.665909,58.694122,87.850105,49.022846,36.109348,55.548836,29.964214,51.26115,85.828613,77.292702,37.814407,103.785835,88.141937,104.056107,94.462929,72.160583,76.397316,44.346317,78.844208,12.944568,48.691784,34.058903,38.385006,,34.747002,56.151497,63.652576
2014-03-07,21.545212,22.653704,34.778629,20.733644,32.012909,88.240692,119.58905,58.028893,87.438789,48.874748,35.929119,55.400391,30.007513,51.126507,85.837875,77.034828,37.3587,103.634445,87.885048,103.770897,94.648865,71.923271,76.563736,44.152298,78.99678,13.002693,48.848469,33.956345,38.49329,,34.851585,56.010178,63.558277
2014-03-10,21.416603,22.645004,34.806988,20.743103,31.889162,88.144135,119.185532,57.815662,87.323997,48.35144,36.010227,55.439976,30.007513,51.280384,86.032852,76.719666,37.130852,103.341125,87.666191,104.056107,94.165443,71.747475,76.502411,44.115337,79.122421,13.008504,48.636482,33.900394,38.529377,,34.764439,56.24572,63.388515
2014-03-11,21.433752,22.584106,34.665195,20.629597,31.613104,87.845703,118.791603,58.131233,87.056175,46.978996,35.848019,54.974842,29.938232,50.78989,85.86573,76.289894,37.522755,102.782875,87.352226,103.789917,93.440308,71.457443,76.230873,43.662636,78.224937,12.921317,48.286251,33.825817,38.51133,,34.668564,56.132664,63.020676
2014-03-12,21.442327,22.836393,34.674641,20.648512,31.470316,88.934128,118.878067,58.259155,87.343124,47.087601,35.902084,55.242043,30.085461,50.559074,86.060692,76.528641,37.540985,102.73558,87.637672,103.846954,93.235786,71.48381,77.17688,43.644157,78.23391,12.898066,48.194084,33.881756,38.592537,,35.104324,56.123241,62.926376
2014-03-13,21.33087,23.079988,34.305962,20.440422,31.070505,89.776772,117.27356,58.071529,86.051765,46.337208,35.676804,54.390949,30.258657,50.145523,85.531532,75.153366,37.413383,101.269012,86.239044,102.392487,91.859871,71.132225,77.921402,43.330044,77.453094,12.752755,47.512051,33.4249,38.403049,,35.470364,55.3601,62.162422
2014-03-14,21.373739,23.210478,34.513931,20.421503,31.08955,90.338531,117.4561,58.088589,85.43959,46.593925,35.739883,54.757122,30.397221,50.145523,85.689346,75.105614,37.486298,101.382523,85.801384,101.926697,91.692535,71.351967,78.403145,43.330044,77.524902,12.671379,47.327713,33.21978,38.421101,,35.635937,55.058613,62.105824
2014-03-17,21.673811,23.349672,34.589569,20.544464,31.318007,90.865173,118.234352,58.1824,86.501366,47.275211,36.100349,54.964947,30.882196,50.64563,86.097839,75.974724,37.531868,102.082718,86.781364,102.763229,92.826744,72.239685,78.832344,43.681107,77.937737,12.805066,47.90836,33.61137,38.646679,,35.87125,55.595634,62.520813
2014-03-18,21.879576,23.340969,34.750267,20.676889,31.575022,90.777412,118.56102,58.438263,87.77359,48.341564,36.253529,56.023865,31.012102,51.222683,86.469185,76.920212,37.623013,102.612572,88.065819,104.170181,93.365929,72.88131,78.814827,43.930565,78.592911,12.869004,48.166435,34.04958,38.72789,,35.818954,56.189178,62.794331
2014-03-19,21.759546,23.010391,34.419407,20.591766,31.365608,89.452003,117.763573,57.406292,87.352707,48.45018,35.902084,55.608215,30.683004,50.92453,85.754341,76.910675,36.802746,101.969162,87.628151,103.799423,92.585007,72.573692,77.667381,43.542538,78.000565,12.863194,47.66872,33.909721,38.430115,,35.252483,56.019596,62.379353
2014-03-20,22.119635,22.984291,34.580112,20.790398,31.441763,89.425659,117.974937,57.483051,87.926628,49.032719,36.190456,55.558735,30.769611,51.00148,86.014282,77.722473,37.012367,102.148941,88.113403,103.704361,92.705864,73.892082,77.641121,44.124584,78.30571,13.066628,47.80698,34.170776,38.565468,,35.33091,56.019596,62.539673
2014-03-21,22.121361,23.197321,34.523392,20.771477,31.527435,90.05764,117.484932,57.952122,87.31443,49.388172,36.144318,54.757122,30.662737,51.263332,86.022652,77.202759,37.340473,101.562317,87.618637,101.755562,92.761658,73.777832,78.236732,43.938679,78.519524,13.068377,47.811142,33.999435,38.544052,,35.59893,55.002975,62.139961
2014-03-24,22.199255,23.232393,34.305962,20.68635,31.32753,90.285858,116.322388,57.610989,87.084869,49.111713,35.99955,53.72789,30.732248,50.936012,85.538078,76.714798,37.167305,100.455299,87.152428,100.215538,92.3526,73.900887,78.299423,43.595478,78.357193,13.062545,47.65377,33.971344,38.507767,,35.695599,54.38847,61.515545
2014-03-25,22.25984,23.328827,34.446251,20.661682,31.493204,90.61483,116.075981,58.033249,87.759689,49.792999,35.963364,53.490372,30.758316,50.897503,86.031967,77.001846,37.048828,99.717278,87.628151,100.899994,92.994064,74.076668,78.66153,43.836643,79.060661,13.050875,48.08884,34.177345,38.788921,,35.84499,54.870625,61.146553
2014-03-26,22.130022,23.214855,34.417812,20.471952,30.996943,90.21666,114.939888,57.386234,86.560776,49.161083,35.357197,52.767933,30.454199,50.175484,85.966751,75.949379,36.684261,98.903564,86.35321,100.785919,91.952858,73.672348,78.30825,43.20591,78.690887,12.91669,47.598228,33.765343,38.698219,,35.695599,54.889526,60.654594
2014-03-27,22.199255,23.372665,34.313545,20.339144,31.073298,90.924515,114.188889,57.662285,86.023682,49.585655,35.076721,52.837208,30.593233,49.723026,85.771057,75.643196,36.875648,98.487244,85.858459,100.671852,91.701836,74.067871,78.882317,43.08532,79.33123,12.846678,47.533428,33.643608,38.671013,,35.985607,54.766621,60.361298
2014-03-28,22.285803,23.416498,34.597916,20.424522,31.30233,91.057251,114.93026,58.041874,86.484062,50.32618,35.049587,52.2929,30.541096,49.934811,86.153107,75.872833,37.121735,99.357719,86.17244,100.101486,92.3526,74.234871,78.988274,43.382141,80.323341,12.899191,47.885181,33.774704,38.770779,,36.038319,54.558636,60.81543
2014-03-31,22.424282,23.670738,34.958115,20.709116,31.779507,92.189819,115.806427,58.378326,87.337669,50.760624,35.79147,53.619026,31.088491,50.762737,86.665657,76.772202,37.376934,100.105217,87.085823,101.641495,93.514687,74.806183,79.94207,43.855194,80.323341,13.033375,48.440598,34.03688,39.051926,,36.433773,55.296043,61.231712
2014-04-01,22.631987,23.530468,34.986553,20.813469,32.008541,91.623543,117.221748,58.749279,88.594131,50.513775,36.035744,54.291988,31.19276,51.417355,86.842712,77.748131,37.304016,101.515015,88.24659,102.440025,94.267693,75.474167,79.438683,44.096363,80.801338,13.056709,48.783089,34.439518,38.988434,,36.178925,55.645844,62.083199
2014-04-02,22.709883,23.504168,35.062378,20.841928,32.208958,91.428871,117.934235,58.757915,88.584541,51.145695,36.25288,54.321674,31.210129,51.71579,86.963867,77.901207,37.531868,102.243561,88.284653,102.858299,94.946358,75.667526,79.341545,44.421013,81.089958,13.085879,49.125587,34.45826,39.033787,,36.126194,55.89164,62.499489
2014-04-03,22.683916,23.583071,35.081337,20.832441,32.199417,91.765091,117.298775,58.550865,87.91317,51.066708,36.062889,54.044575,31.175375,51.56176,87.085007,77.336716,37.495411,101.619095,87.561546,102.249886,94.871971,75.482971,79.580002,44.476665,81.613052,13.062545,49.19965,34.289703,39.079124,,36.240444,55.768738,62.196739
2014-04-04,22.424282,23.67951,34.654785,20.576305,31.894026,92.074791,115.459793,58.783791,85.851036,50.247189,35.574326,52.223625,31.03636,50.945633,86.460648,75.79631,37.568329,99.783516,85.573044,100.462708,93.635529,74.665565,79.871437,43.910847,81.31543,12.934196,48.634991,33.634247,38.952156,,36.433773,54.842251,61.165489
2014-04-07,22.233877,23.618135,34.417812,20.301197,31.21645,91.818184,113.360886,58.844189,85.21801,49.032719,35.221485,52.164246,30.827826,49.578621,86.516563,74.810806,37.741497,97.70192,84.783333,99.293419,92.250343,74.067871,79.632996,43.27084,79.953545,12.735835,47.940731,33.372066,38.988434,,36.372257,54.293919,59.973396
2014-04-08,22.458899,23.916216,34.379902,20.339144,31.340508,93.136589,114.217789,59.171993,86.06205,50.237309,35.402431,52.609585,31.105867,49.828915,86.535194,75.518829,37.832634,98.629173,85.534981,98.761078,92.306129,74.894058,80.719238,43.43779,80.756233,12.753339,47.940731,33.671707,39.187962,,36.890736,53.849594,60.578907
2014-04-09,22.450241,23.863611,34.645306,20.48144,31.731785,92.862282,115.816032,59.128868,87.433601,50.484154,35.420521,53.88623,30.888643,50.483551,86.97319,76.52346,37.850864,99.783516,86.914566,100.928528,93.579742,74.858932,80.560272,44.096363,81.126022,12.864185,48.55167,34.121159,39.360275,,36.811642,55.002975,61.231712
2014-04-10,22.25984,23.802248,34.095535,20.064035,31.111465,92.508362,112.494347,58.602634,85.064568,49.565907,34.660549,52.273109,31.166691,49.463093,86.115868,74.466354,37.650356,97.276154,84.62159,97.477722,91.739029,74.03273,80.109886,43.215187,79.998657,12.566645,47.588974,33.33461,38.970295,,36.671043,53.168907,59.708488
2014-04-11,21.982887,23.723339,33.773247,19.931225,30.701099,92.32254,111.483414,58.248924,84.095848,49.289444,34.443409,51.342842,30.376007,49.087643,85.472832,73.232132,37.313133,95.989349,83.508392,96.26091,90.744293,73.101036,80.021561,42.695744,79.773163,12.41496,47.116882,32.960068,38.770779,,36.63588,52.667854,58.88538
2014-04-14,22.060781,23.881144,34.010231,20.0166,30.882427,92.906532,112.205513,58.464592,84.843948,49.694267,34.470547,51.570457,30.515026,49.097267,85.957436,74.15062,37.258446,96.613831,84.279053,96.61264,91.190514,73.44384,80.516121,43.038944,80.864479,12.514136,47.385323,33.287792,39.079124,,36.855572,52.960926,59.348969
2014-04-15,22.0954,24.179222,34.010231,20.10198,30.968315,94.109894,112.118874,59.085735,85.256386,50.602638,34.787205,51.669426,30.541096,49.453461,85.901512,74.562042,37.805294,96.689514,84.72625,97.544273,91.720436,73.575661,81.584724,43.298656,81.946762,12.630818,47.718571,33.456341,39.178886,,37.365261,53.52816,59.42466
2014-04-16,22.294456,24.354563,34.493645,20.301197,31.359596,94.835426,113.668976,59.439442,86.033272,51.066708,34.922909,51.926731,30.740942,50.368015,86.591095,75.18396,38.087837,98.014153,85.592056,98.190704,93.189293,74.234871,82.176422,43.938679,82.929817,12.73,48.449856,33.784073,39.559795,,37.637688,53.792877,60.257233
2014-04-17,22.476208,24.100319,34.597916,20.329653,31.445484,93.809044,113.957817,59.275517,85.889389,51.59988,35.266712,52.094971,30.845201,50.858997,87.029091,75.461418,37.942001,98.146622,85.496918,98.200203,93.979515,74.850128,81.346275,44.077816,83.687424,12.753339,48.82938,33.737251,39.568863,,37.171928,53.783413,60.332916
2014-04-21,22.580065,24.082783,34.597916,20.310682,31.531382,93.640923,114.140762,59.525719,86.234688,51.876347,35.140049,52.67886,30.958157,50.72422,87.085007,75.729332,38.151634,98.373703,85.858459,99.426529,94.286285,74.876503,81.222633,44.087086,84.255615,12.741665,48.968231,33.868343,39.587006,,37.127991,54.426289,60.493752
2014-04-22,22.744503,24.117849,34.68322,20.462467,31.693615,93.835587,115.190224,59.724121,86.67588,51.886219,35.366245,52.995548,31.166691,51.128548,87.206161,76.198143,38.224541,99.442886,86.410316,100.538765,94.509415,75.342331,81.381615,44.244781,84.120338,12.829182,48.996002,34.008797,39.568863,,37.180717,55.021885,61.014107
2014-04-23,22.372349,24.126625,34.597916,20.519384,31.560009,93.97715,114.891747,59.542957,85.774307,52.044193,35.320999,52.985653,31.184069,50.839741,87.038399,75.681473,38.096939,98.827873,85.630119,100.006401,94.741829,74.050293,81.487579,44.254047,84.562263,12.85835,49.181133,33.643608,39.505386,,37.198299,54.747719,60.730289
2014-04-24,22.069435,24.275661,34.560001,20.48144,31.48366,94.508072,115.305771,59.74139,86.647102,51.935585,34.950062,52.609585,31.079798,50.454666,87.09433,75.834549,38.242771,99.282036,86.267593,99.816269,94.490822,73.101036,81.96447,44.059265,84.589317,12.852515,49.088573,33.9058,39.659554,,37.453148,54.662632,61.061413
2014-04-25,21.870378,24.521132,34.398861,20.29171,31.187819,95.481369,113.572708,59.534336,85.505753,50.819862,34.588161,52.144455,30.984226,49.915562,86.917252,74.275002,38.188091,97.664085,84.887993,98.960701,93.486778,72.441849,82.776978,43.743889,84.084267,12.747502,48.607216,33.475067,39.713974,,37.883739,54.256115,60.02071
2014-04-28,21.96558,24.6614,34.597916,20.187359,30.89197,95.985725,113.524559,59.844891,86.148361,50.187943,34.542923,51.629833,30.984226,49.655636,88.100769,74.160187,38.461517,97.266693,85.373245,99.378998,93.421707,72.705528,83.17437,43.558372,84.228561,12.671659,48.634991,33.793434,40.167435,,38.068283,54.577545,59.869328
2014-04-29,22.138676,24.5299,34.512604,20.310682,31.16873,95.499069,114.082985,59.879414,86.79097,50.96796,34.506733,52.174149,30.984226,49.973316,87.606865,74.600311,38.470627,97.881699,86.020218,100.072945,93.709908,73.347145,82.794624,43.864471,84.616386,12.794174,48.764587,34.027527,39.995113,,37.910099,54.898975,60.143692
2014-04-30,22.363697,24.591269,34.891754,20.424522,31.40731,95.755653,114.333321,60.146854,87.165039,51.343163,34.570072,52.104866,31.03636,50.38728,88.100769,75.097847,38.55265,98.4021,86.324677,100.282089,94.369972,74.199707,82.935944,44.216946,84.54425,12.81168,49.088573,34.130512,40.122086,,37.971615,54.946251,60.399139
2014-05-01,22.51083,24.670172,34.872799,20.500414,31.397764,96.118439,114.728058,60.612694,86.973206,50.365673,34.416264,52.213726,31.001604,50.185108,87.746666,75.126541,38.798733,98.790016,86.296127,100.472229,94.193329,74.709503,83.25386,43.938679,84.354828,12.835014,48.968231,34.16798,40.085815,,38.129787,55.069145,60.635662
2014-05-02,22.597374,24.258123,34.958115,20.528873,31.502747,94.233765,115.036156,60.586815,86.848518,51.155567,34.678635,52.055386,31.001604,50.3969,87.830551,75.2892,38.826073,99.159035,86.14389,99.76873,94.211922,74.946815,81.717186,44.105637,84.526176,12.829182,48.894176,34.074341,40.085815,,37.347683,54.596455,60.787041
2014-05-05,22.709883,24.389627,34.967583,20.48144,31.617275,95.047806,115.247978,60.802483,87.193802,50.70137,34.443409,52.32259,30.593233,50.685707,87.588234,75.384872,39.017467,99.168495,86.43885,100.386658,94.258408,75.201706,82.344223,44.346809,84.923019,12.776672,48.996002,34.252243,39.995113,,37.681618,54.955708,60.843807
2014-05-06,22.458899,24.293194,34.740093,20.263247,31.426401,94.578842,113.784515,60.578194,86.129196,50.434792,34.063419,51.412117,30.358627,50.425785,87.075684,74.542931,38.88076,97.85331,85.411293,99.417007,93.477493,74.401871,81.946815,44.124195,85.049294,12.595814,48.625725,33.868343,39.741177,,37.497078,54.47356,59.973396
2014-05-07,22.597374,24.67894,35.052898,20.462467,31.617275,96.136154,113.553436,61.285587,85.822266,50.819862,34.190083,51.065739,30.349936,50.695335,87.523003,74.514191,39.418491,97.588387,85.135361,99.559608,94.13755,74.850128,83.245026,44.467384,85.788849,12.765004,49.042286,33.887058,40.122086,,38.103428,54.624813,59.897701
2014-05-08,22.718536,24.415932,35.261436,20.462467,31.435942,95.109734,113.591957,61.320126,85.822266,49.328934,34.352932,50.719364,30.48897,50.368015,87.793228,74.590744,39.345573,97.616768,85.173416,98.903679,94.025993,75.289604,82.3619,44.291149,84.562263,12.80001,49.033024,33.980709,40.176495,,37.690418,54.331749,60.068012
2014-05-09,22.84836,24.100319,35.545807,20.443493,31.40731,93.817902,114.41996,61.31147,86.004501,49.170956,34.425304,51.342842,30.393387,50.213989,88.268494,74.868217,39.418491,98.16555,85.373245,99.578629,94.156136,75.904854,81.293282,44.291149,84.481102,12.794174,49.070053,34.018166,40.366951,,37.136784,54.662632,60.399139
2014-05-12,23.047415,23.89868,35.906006,20.661682,31.941746,93.101173,115.796761,61.440887,87.471939,49.891735,35.094814,52.381969,30.758316,51.272957,88.818306,76.092888,39.546089,99.518578,86.8004,100.871475,95.72728,76.379478,80.675087,44.856968,85.076363,12.922524,49.801342,34.476982,40.403233,,36.794067,55.220425,61.156021
2014-05-13,22.917597,23.942513,36.152447,20.585793,31.846308,93.242767,115.594597,61.078548,87.510307,49.970722,34.687683,51.837666,30.480276,51.051537,89.097893,75.815422,39.300007,99.177956,86.781364,100.871475,95.736572,75.948792,80.763405,44.894062,85.392006,12.910858,49.884655,34.495705,40.484856,,36.881943,55.3055,60.985737
2014-05-14,22.908937,24.047716,35.934433,20.415033,31.79859,93.729408,114.439224,61.233845,87.078705,49.417801,34.018185,51.382423,30.358627,50.791611,88.669212,75.346603,39.445827,98.099335,86.191467,100.928528,94.834801,75.860909,81.151985,44.903347,85.428093,12.817511,49.514381,34.336521,40.267197,,37.06649,55.343327,60.304535
2014-05-15,22.934902,23.951284,35.763817,20.187359,31.40731,93.375465,113.572708,61.130322,86.426498,48.598278,33.737717,51.837666,30.254362,50.117722,88.007591,74.75338,39.345573,97.436996,85.592056,99.949364,93.923744,75.983948,80.860535,44.272598,84.454048,12.671659,49.079319,34.130512,39.91349,,36.917091,54.785534,59.869328
2014-05-16,23.107996,24.047716,36.067135,20.206331,31.512293,93.667473,114.285164,61.578911,87.001976,48.815506,33.972942,52.13456,30.567163,50.406532,88.678543,75.26049,39.637234,98.052002,86.14389,100.253571,94.146843,76.607994,81.125488,44.430283,84.237579,12.689161,49.1441,34.345894,40.158367,,37.031326,54.974617,60.313999
2014-05-19,23.159924,23.705811,36.067135,20.339144,31.693615,92.375633,114.891747,61.354618,87.807648,49.496788,34.126747,52.738243,30.393387,50.916759,88.50148,75.93026,39.518742,98.525093,86.952637,101.004555,94.658157,76.704674,79.968575,44.615803,84.49913,12.753339,49.338505,34.57061,40.076733,,36.460136,55.314949,60.58836
2014-05-20,22.761812,23.705811,35.896515,20.225306,31.397764,92.349083,113.851921,61.164825,87.443192,48.963604,33.972942,52.233524,30.219618,50.589432,88.100769,75.317909,39.418491,97.522156,86.419823,100.263069,93.328735,75.518105,79.995056,44.37463,84.255615,12.677495,48.681263,34.373978,39.931622,,36.460136,54.965153,60.039623
2014-05-21,22.779121,23.705811,36.105057,20.339144,31.550467,92.349083,114.968781,60.923267,88.114571,49.644897,34.018185,52.441349,30.202236,50.820496,88.576027,75.767593,39.245319,98.591316,87.104866,101.004555,94.091064,75.474167,79.986237,44.578693,85.166534,12.759171,49.162628,34.608067,40.158367,,36.486492,55.428402,60.768124
2014-05-22,22.908937,23.89868,36.105057,20.424522,31.588633,93.189674,115.57534,60.87151,88.296783,49.862114,34.271511,52.926273,30.523722,51.070789,88.464211,76.150314,39.199749,99.225266,87.352226,101.641495,94.425743,75.860909,80.65744,44.680717,85.085365,12.817511,49.255192,34.673615,40.094875,,36.785278,55.759289,61.089798
2014-05-23,23.012798,23.881144,36.161938,20.490929,31.846308,92.897682,116.432228,61.328735,89.188797,49.704132,34.461498,53.371613,30.558474,51.56176,88.594673,76.695671,39.327351,100.029518,88.160965,101.850632,95.160179,76.238846,80.524956,45.061035,84.914009,12.85835,49.569927,34.96389,40.158367,,36.697399,55.787647,61.572315
2014-05-27,22.978176,24.047716,36.531605,20.633223,31.894026,93.640923,116.798119,61.699669,90.205467,49.990475,35.022438,54.153435,30.871269,51.513626,89.041992,77.403687,38.999241,100.56884,89.140953,102.582611,95.74585,76.186096,81.16964,45.061035,85.148521,12.969199,49.829105,35.263523,40.267197,,36.987396,56.090176,61.89399
2014-05-28,23.107996,24.205523,36.493687,20.576305,31.884481,94.260307,116.634422,61.449505,89.888947,49.950977,34.624352,53.668507,31.01898,51.725422,88.911514,77.307999,39.464054,100.322823,88.874542,102.344955,95.783066,76.590408,81.655373,45.079578,85.292824,12.945861,49.866138,35.169895,40.212769,,37.207085,55.929462,61.827751
2014-05-29,23.142618,24.214285,37.100338,20.623741,32.16124,94.30455,117.163971,61.527142,90.454811,50.928474,34.669594,53.816959,30.949469,52.216396,89.880669,77.68116,39.482292,100.701286,89.426392,102.991394,96.061958,76.827736,81.699532,45.534088,86.023354,12.975033,50.069782,35.375885,40.530201,,37.312538,56.373802,62.083199
2014-05-30,23.246475,24.407166,37.223564,20.633223,32.046726,95.074333,117.462456,61.829105,90.387688,50.513775,34.741978,53.658611,30.992908,52.023849,90.402534,77.614174,39.728367,100.748611,89.293182,103.143494,96.061958,77.073853,82.326576,45.524815,85.960205,13.004202,50.032757,35.413342,40.847622,,37.558598,56.525063,62.139961
2014-06-02,23.107996,24.372097,37.23304,20.709116,32.218494,94.985855,117.876442,61.941231,90.272598,49.891735,34.886726,53.549751,30.992908,52.197144,90.24411,77.738548,39.764828,101.022995,89.10289,103.248055,96.461708,76.607994,82.238251,45.710316,85.851982,13.039208,50.245659,35.357162,40.747856,,37.549801,56.600689,62.34811
2014-06-03,22.891634,24.442228,37.214081,20.718599,32.17078,95.198212,117.780174,61.863609,90.215042,50.089207,34.823402,53.53986,30.601921,52.033478,89.806122,77.75769,40.329891,100.862144,89.026779,103.504707,96.210693,75.975166,82.441376,45.608284,86.149612,13.056709,50.190125,35.300976,40.602757,,37.690418,56.704681,62.23457
2014-06-04,22.874323,24.433462,37.375225,20.889362,32.199417,95.33979,118.213432,61.923992,90.473999,49.941109,34.778152,53.88623,30.584541,52.389679,90.253426,78.006462,39.764828,101.363625,89.283676,103.837456,96.312973,75.746651,82.512016,45.682499,86.10453,13.091714,50.18087,35.366516,40.747856,,37.672832,56.865406,62.537323
2014-06-05,22.952215,24.687706,37.479496,21.031658,32.409367,96.162689,119.051079,62.890198,91.270073,50.740871,35.610519,54.628468,31.114557,52.842144,90.551628,78.532707,40.320789,101.969162,90.0924,104.21769,97.437843,76.142166,83.298027,45.89584,86.600563,13.214231,50.689983,35.600616,40.911114,,37.989193,56.931576,62.944153
2014-06-06,22.926249,24.617569,37.69751,21.164473,32.609783,95.870674,119.45546,62.760796,91.711288,51.264175,36.053833,55.073807,31.105867,53.169456,90.896446,79.087624,40.184067,102.565262,90.568115,104.246231,98.358215,76.010323,83.024246,46.118458,87.313065,13.301738,51.199108,35.7598,41.019932,,37.857376,56.874851,63.313126
2014-06-09,22.986834,24.468533,37.583763,21.183447,32.571606,95.260155,119.378418,62.087894,91.999001,51.668999,36.090019,55.400391,31.175375,53.227222,90.607559,79.173729,39.792171,102.726105,90.853554,103.989548,98.943893,76.282791,82.565002,45.997871,87.448349,13.360085,51.458302,35.872162,40.956455,,37.602528,56.581787,63.332047
2014-06-10,22.917597,24.407166,37.555325,21.154989,32.581146,95.003563,118.993309,61.768723,92.200424,51.520893,35.79147,55.152977,30.958157,53.362,90.682098,79.240715,39.363804,102.480103,91.024818,104.208206,98.692894,75.957581,82.317734,46.062798,87.304054,13.354248,51.337959,35.890892,40.956455,,37.514648,56.770866,63.209061
2014-06-11,22.813742,24.126625,37.470013,21.041145,32.371193,93.862129,118.685204,61.518528,92.037376,51.728241,35.529095,54.826401,30.775696,52.976917,90.542328,79.278984,39.391148,102.205719,90.92968,104.16066,97.884087,75.702682,81.355118,45.803093,87.637749,13.266739,50.958431,35.806622,40.847622,,37.040123,56.704681,63.019867
2014-06-12,22.649302,24.187988,37.365742,20.965254,32.142159,94.171829,117.096581,61.33736,91.212517,52.034328,35.339096,54.420639,30.767008,52.48595,90.011131,78.72403,39.263542,100.909462,90.14949,103.618797,96.536072,75.131393,81.602402,45.413498,87.926376,13.185061,50.273434,35.497608,40.557407,,37.154358,56.421066,62.215652
2014-06-13,22.831053,24.319492,37.35627,21.003202,32.285313,94.61422,117.192841,61.492645,91.826378,52.310787,35.348141,54.341469,30.975542,52.630348,89.955223,79.212013,39.272663,100.985146,90.720345,103.54274,96.81498,75.746651,82.043968,45.589741,88.765114,13.190894,50.449314,35.703613,40.548336,,37.391628,56.373802,62.244041
2014-06-16,22.805086,24.494833,37.52689,20.908335,32.25668,95.33979,117.433556,61.182083,91.941452,52.685993,35.239574,54.549294,30.879963,52.505196,90.272064,79.527756,39.172405,101.354172,90.844048,103.827934,96.740601,75.808167,82.626839,45.487705,89.297264,13.126719,50.393768,35.703613,40.702515,,37.646469,56.487244,62.385956
2014-06-17,22.926249,24.468533,37.754383,21.117039,32.39983,95.269005,117.876442,61.251083,92.277161,52.725483,35.773376,54.865978,31.140625,52.976917,90.495735,80.082672,39.190632,101.77047,91.186546,103.904007,97.084579,76.142166,82.573845,45.58046,89.234123,13.260901,50.532627,35.78788,40.702515,,37.59375,56.458878,62.631943
2014-06-18,23.116652,24.95071,38.038754,21.17396,32.571606,97.277557,118.877769,61.630676,92.679985,53.466007,36.044796,55.311321,31.496868,53.073193,91.418297,80.398415,39.518742,102.480103,91.614716,104.693008,97.605179,76.827736,84.234146,46.072071,89.910538,13.336744,50.819592,35.975155,41.183186,,38.446144,56.912666,63.104988
